训练次数：10, Loss: 0.11542157083749771
训练次数：19110, Loss: 0.07146792858839035
训练次数：19120, Loss: 0.05285518243908882
训练次数：19130, Loss: 0.04398506134748459
训练次数：19140, Loss: 0.05903271213173866
训练次数：19150, Loss: 0.037187594920396805
训练次数：19160, Loss: 0.07052107155323029
训练次数：19170, Loss: 0.031058533117175102
训练次数：19180, Loss: 0.043237216770648956
训练次数：19190, Loss: 0.08688388019800186
训练次数：19200, Loss: 0.10651492327451706
训练次数：19210, Loss: 0.04210447892546654
训练次数：19220, Loss: 0.25420626997947693
训练次数：19230, Loss: 0.13200879096984863
训练次数：19240, Loss: 0.056840620934963226
训练次数：19250, Loss: 0.03923552483320236
训练次数：19260, Loss: 0.07173459231853485
训练次数：19270, Loss: 0.06279755383729935
训练次数：19280, Loss: 0.03226758912205696
训练次数：19290, Loss: 0.10138821601867676
训练次数：19300, Loss: 0.08940055221319199
训练次数：19310, Loss: 0.04732952266931534
训练次数：19320, Loss: 0.052412569522857666
训练次数：19330, Loss: 0.0672907903790474
训练次数：19340, Loss: 0.09438501298427582
训练次数：19350, Loss: 0.03989262878894806
训练次数：19360, Loss: 0.051424138247966766
训练次数：19370, Loss: 0.04560977220535278
训练次数：19380, Loss: 0.053931672126054764
训练次数：19390, Loss: 0.04775925353169441
训练次数：19400, Loss: 0.05064340680837631
训练次数：19410, Loss: 0.05012765899300575
训练次数：19420, Loss: 0.05443767085671425
训练次数：19430, Loss: 0.05594126507639885
训练次数：19440, Loss: 0.03419306501746178
训练次数：19450, Loss: 0.07068020105361938
训练次数：19460, Loss: 0.04339976608753204
训练次数：19470, Loss: 0.054378245025873184
训练次数：19480, Loss: 0.06471118330955505
训练次数：19490, Loss: 0.0569208487868309
训练次数：19500, Loss: 0.07615794986486435
训练次数：19510, Loss: 0.09082043170928955
训练次数：19520, Loss: 0.036710843443870544
训练次数：19530, Loss: 0.10527323186397552
训练次数：19540, Loss: 0.07862206548452377
训练次数：19550, Loss: 0.057582590728998184
训练次数：19560, Loss: 0.04061542823910713
训练次数：19570, Loss: 0.05963146314024925
训练次数：19580, Loss: 0.07047184556722641
训练次数：19590, Loss: 0.054049454629421234
训练次数：19600, Loss: 0.044361963868141174
训练次数：19610, Loss: 0.047751978039741516
训练次数：19620, Loss: 0.051342740654945374
训练次数：19630, Loss: 0.1092911958694458
训练次数：19640, Loss: 0.05478671193122864
训练次数：19650, Loss: 0.0393085777759552
训练次数：19660, Loss: 0.03532984107732773
训练次数：19670, Loss: 0.030263613909482956
训练次数：19680, Loss: 0.07416808605194092
训练次数：19690, Loss: 0.0623730793595314
训练次数：19700, Loss: 0.051735058426856995
训练次数：19710, Loss: 0.03652966395020485
训练次数：19720, Loss: 0.05265655368566513
训练次数：19730, Loss: 0.08165035396814346
训练次数：19740, Loss: 0.02913796901702881
训练次数：19750, Loss: 0.06106617674231529
训练次数：19760, Loss: 0.03853420168161392
训练次数：19770, Loss: 0.05461903661489487
训练次数：19780, Loss: 0.03388017788529396
训练次数：19790, Loss: 0.03050362318754196
训练次数：19800, Loss: 0.08639173954725266
训练次数：19810, Loss: 0.08396609127521515
训练次数：19820, Loss: 0.07627791911363602
训练次数：19830, Loss: 0.06290430575609207
训练次数：19840, Loss: 0.032551392912864685
训练次数：19850, Loss: 0.026677144691348076
训练次数：19860, Loss: 0.09182997792959213
训练次数：19870, Loss: 0.060598887503147125
训练次数：19880, Loss: 0.272962361574173
训练次数：19890, Loss: 0.12631148099899292
训练次数：19900, Loss: 0.06558969616889954
训练次数：19910, Loss: 0.057202138006687164
训练次数：19920, Loss: 0.10392864793539047
训练次数：19930, Loss: 0.07914259284734726
训练次数：19940, Loss: 0.038068220019340515
训练次数：19950, Loss: 0.04440053924918175
训练次数：19960, Loss: 0.05570559203624725
训练次数：19970, Loss: 0.12362416088581085
训练次数：19980, Loss: 0.0733087807893753
训练次数：19990, Loss: 0.1660633683204651
训练次数：20000, Loss: 0.05477578565478325
训练次数：20010, Loss: 0.04687540605664253
训练次数：20020, Loss: 0.05423679202795029
训练次数：20030, Loss: 0.055514831095933914
训练次数：20040, Loss: 0.044365331530570984
训练次数：20050, Loss: 0.054157983511686325
训练次数：20060, Loss: 0.03303530812263489
训练次数：20070, Loss: 0.05227835476398468
训练次数：20080, Loss: 0.11014840751886368
训练次数：20090, Loss: 0.09659354388713837
训练次数：20100, Loss: 0.06449765712022781
训练次数：20110, Loss: 0.07763517647981644
训练次数：20120, Loss: 0.03240663930773735
训练次数：20130, Loss: 0.05607869476079941
训练次数：20140, Loss: 0.09605977684259415
训练次数：20150, Loss: 0.05017656460404396
训练次数：20160, Loss: 0.03893917426466942
训练次数：20170, Loss: 0.04374625161290169
训练次数：20180, Loss: 0.031334225088357925
训练次数：20190, Loss: 0.03596155717968941
训练次数：20200, Loss: 0.04393216595053673
训练次数：20210, Loss: 0.03783703222870827
训练次数：20220, Loss: 0.04296933114528656
训练次数：20230, Loss: 0.14211058616638184
训练次数：20240, Loss: 0.06917867809534073
训练次数：20250, Loss: 0.04985116422176361
训练次数：20260, Loss: 0.14182418584823608
训练次数：20270, Loss: 0.09022578597068787
训练次数：20280, Loss: 0.07507575303316116
训练次数：20290, Loss: 0.06609976291656494
训练次数：20300, Loss: 0.030541695654392242
训练次数：20310, Loss: 0.09249703586101532
训练次数：20320, Loss: 0.038164231926202774
训练次数：20330, Loss: 0.050803378224372864
训练次数：20340, Loss: 0.07302144169807434
训练次数：20350, Loss: 0.046485669910907745
训练次数：20360, Loss: 0.10166031867265701
训练次数：20370, Loss: 0.20901182293891907
训练次数：20380, Loss: 0.040012259036302567
训练次数：20390, Loss: 0.16914290189743042
训练次数：20400, Loss: 0.044882941991090775
训练次数：20410, Loss: 0.14506131410598755
训练次数：20420, Loss: 0.053774166852235794
训练次数：20430, Loss: 0.06825753301382065
训练次数：20440, Loss: 0.2658637762069702
训练次数：20450, Loss: 0.04698591306805611
训练次数：20460, Loss: 0.029214538633823395
训练次数：20470, Loss: 0.05198679119348526
训练次数：20480, Loss: 0.04233913868665695
训练次数：20490, Loss: 0.0572044663131237
训练次数：20500, Loss: 0.03707176446914673
训练次数：20510, Loss: 0.028630057349801064
训练次数：20520, Loss: 0.03979460150003433
训练次数：20530, Loss: 0.148707777261734
训练次数：20540, Loss: 0.08313042670488358
训练次数：20550, Loss: 0.05345595255494118
训练次数：20560, Loss: 0.15451286733150482
训练次数：20570, Loss: 0.06222567334771156
训练次数：20580, Loss: 0.0466376431286335
训练次数：20590, Loss: 0.11939045041799545
训练次数：20600, Loss: 0.06934920698404312
训练次数：20610, Loss: 0.06310611218214035
训练次数：20620, Loss: 0.07352270185947418
训练次数：20630, Loss: 0.05710238218307495
训练次数：20640, Loss: 0.10854212194681168
训练次数：20650, Loss: 0.10132085531949997
训练次数：20660, Loss: 0.035797931253910065
训练次数：20670, Loss: 0.12170138210058212
训练次数：20680, Loss: 0.039429426193237305
训练次数：20690, Loss: 0.048485081642866135
训练次数：20700, Loss: 0.03609722852706909
训练次数：20710, Loss: 0.04024169594049454
训练次数：20720, Loss: 0.05286005511879921
训练次数：20730, Loss: 0.03991798311471939
训练次数：20740, Loss: 0.03685350716114044
训练次数：20750, Loss: 0.08796613663434982
训练次数：20760, Loss: 0.04582739621400833
训练次数：20770, Loss: 0.06200724467635155
训练次数：20780, Loss: 0.06502558290958405
训练次数：20790, Loss: 0.0926150381565094
训练次数：20800, Loss: 0.2615222632884979
训练次数：20810, Loss: 0.09518826007843018
训练次数：20820, Loss: 0.08020307123661041
训练次数：20830, Loss: 0.11480222642421722
训练次数：20840, Loss: 0.03557395190000534
训练次数：20850, Loss: 0.08358048647642136
训练次数：20860, Loss: 0.05166127532720566
训练次数：20870, Loss: 0.06108887866139412
训练次数：20880, Loss: 0.059679750353097916
训练次数：20890, Loss: 0.057704657316207886
训练次数：20900, Loss: 0.06123558059334755
训练次数：20910, Loss: 0.06076761335134506
训练次数：20920, Loss: 0.13710631430149078
训练次数：20930, Loss: 0.03217598423361778
训练次数：20940, Loss: 0.025736240670084953
训练次数：20950, Loss: 0.058727532625198364
训练次数：20960, Loss: 0.09623677283525467
训练次数：20970, Loss: 0.06062660738825798
训练次数：20980, Loss: 0.1183825433254242
训练次数：20990, Loss: 0.06027732416987419
训练次数：21000, Loss: 0.04446137696504593
训练次数：21010, Loss: 0.12232435494661331
训练次数：21020, Loss: 0.040419090539216995
训练次数：21030, Loss: 0.029062526300549507
训练次数：21040, Loss: 0.08904863148927689
训练次数：21050, Loss: 0.061696749180555344
训练次数：21060, Loss: 0.04664159566164017
训练次数：21070, Loss: 0.03699971362948418
训练次数：21080, Loss: 0.180044025182724
训练次数：21090, Loss: 0.05715753510594368
训练次数：21100, Loss: 0.03912394493818283
训练次数：21110, Loss: 0.05069554224610329
训练次数：21120, Loss: 0.025566717609763145
训练次数：21130, Loss: 0.025176893919706345
训练次数：21140, Loss: 0.09435965120792389
训练次数：21150, Loss: 0.08805003762245178
训练次数：21160, Loss: 0.018367640674114227
训练次数：21170, Loss: 0.055660463869571686
训练次数：21180, Loss: 0.05481760948896408
训练次数：21190, Loss: 0.09542623907327652
训练次数：21200, Loss: 0.04603777080774307
训练次数：21210, Loss: 0.041527677327394485
训练次数：21220, Loss: 0.07708610594272614
训练次数：21230, Loss: 0.07819154858589172
训练次数：21240, Loss: 0.04672272503376007
训练次数：21250, Loss: 0.06456509977579117
训练次数：21260, Loss: 0.03566436097025871
训练次数：21270, Loss: 0.03773823007941246
训练次数：21280, Loss: 0.0815974697470665
训练次数：21290, Loss: 0.051882218569517136
训练次数：21300, Loss: 0.04906093701720238
训练次数：21310, Loss: 0.1019984781742096
训练次数：21320, Loss: 0.06811176985502243
训练次数：21330, Loss: 0.05003823712468147
训练次数：21340, Loss: 0.032997649163007736
训练次数：21350, Loss: 0.0636037141084671
训练次数：21360, Loss: 0.05044211447238922
训练次数：21370, Loss: 0.07174481451511383
训练次数：21380, Loss: 0.1775486320257187
训练次数：21390, Loss: 0.044448092579841614
训练次数：21400, Loss: 0.07203584164381027
训练次数：21410, Loss: 0.027303297072649002
训练次数：21420, Loss: 0.04330021142959595
训练次数：21430, Loss: 0.04828967899084091
训练次数：21440, Loss: 0.09202372282743454
训练次数：21450, Loss: 0.02496819756925106
训练次数：21460, Loss: 0.04285389930009842
训练次数：21470, Loss: 0.2477380633354187
训练次数：21480, Loss: 0.06608124822378159
训练次数：21490, Loss: 0.05832907184958458
训练次数：21500, Loss: 0.22086979448795319
训练次数：21510, Loss: 0.07861705124378204
训练次数：21520, Loss: 0.0269585270434618
训练次数：21530, Loss: 0.04331104829907417
训练次数：21540, Loss: 0.040554359555244446
训练次数：21550, Loss: 0.05141385644674301
训练次数：21560, Loss: 0.05906970798969269
训练次数：21570, Loss: 0.05556538328528404
训练次数：21580, Loss: 0.022857775911688805
训练次数：21590, Loss: 0.04544393718242645
训练次数：21600, Loss: 0.0741046816110611
训练次数：21610, Loss: 0.08674513548612595
训练次数：21620, Loss: 0.03237778693437576
训练次数：21630, Loss: 0.08435551077127457
训练次数：21640, Loss: 0.17135575413703918
训练次数：21650, Loss: 0.10132379084825516
训练次数：21660, Loss: 0.09506748616695404
训练次数：21670, Loss: 0.051488541066646576
训练次数：21680, Loss: 0.03319777920842171
训练次数：21690, Loss: 0.10317541658878326
训练次数：21700, Loss: 0.04040168970823288
训练次数：21710, Loss: 0.050262659788131714
训练次数：21720, Loss: 0.03347070515155792
训练次数：21730, Loss: 0.07663550227880478
训练次数：21740, Loss: 0.03307604789733887
训练次数：21750, Loss: 0.09888824075460434
训练次数：21760, Loss: 0.06045804172754288
训练次数：21770, Loss: 0.028417007997632027
训练次数：21780, Loss: 0.04398119077086449
训练次数：21790, Loss: 0.04541624337434769
训练次数：21800, Loss: 0.03165389597415924
训练次数：21810, Loss: 0.040784262120723724
训练次数：21820, Loss: 0.03572032228112221
训练次数：21830, Loss: 0.15026144683361053
训练次数：21840, Loss: 0.04811939597129822
训练次数：21850, Loss: 0.24152497947216034
训练次数：21860, Loss: 0.036884889006614685
训练次数：21870, Loss: 0.19628329575061798
训练次数：21880, Loss: 0.0446816049516201
训练次数：21890, Loss: 0.036445699632167816
训练次数：21900, Loss: 0.09091956913471222
训练次数：21910, Loss: 0.06912952661514282
训练次数：21920, Loss: 0.029508404433727264
训练次数：21930, Loss: 0.09232031553983688
训练次数：21940, Loss: 0.036770906299352646
训练次数：21950, Loss: 0.030006183311343193
训练次数：21960, Loss: 0.027462033554911613
训练次数：21970, Loss: 0.025883302092552185
训练次数：21980, Loss: 0.07393518090248108
训练次数：21990, Loss: 0.0764230489730835
训练次数：22000, Loss: 0.05291552096605301
训练次数：22010, Loss: 0.06458752602338791
训练次数：22020, Loss: 0.030036376789212227
训练次数：22030, Loss: 0.06259669363498688
训练次数：22040, Loss: 0.04368554800748825
训练次数：22050, Loss: 0.024126634001731873
训练次数：22060, Loss: 0.05621324107050896
训练次数：22070, Loss: 0.0850924402475357
训练次数：22080, Loss: 0.03536014258861542
训练次数：22090, Loss: 0.053057752549648285
训练次数：22100, Loss: 0.019666383042931557
训练次数：22110, Loss: 0.05623319372534752
训练次数：22120, Loss: 0.20166584849357605
训练次数：22130, Loss: 0.04078425467014313
训练次数：22140, Loss: 0.05398603156208992
训练次数：22150, Loss: 0.06780126690864563
训练次数：22160, Loss: 0.04608909413218498
训练次数：22170, Loss: 0.04470108821988106
训练次数：22180, Loss: 0.06283386051654816
训练次数：22190, Loss: 0.061051782220602036
训练次数：22200, Loss: 0.041699234396219254
Traceback (most recent call last):
  File "main.py", line 52, in <module>
    net_train()
  File "main.py", line 42, in net_train
    save_model_parameters(trained_model, now, filename="ResNet-li" + "-epoch-" + str(i))
  File "/home/rotation3/lijun-diploma/utils/utils.py", line 9, in save_model_parameters
    torch.save(model, model_filename)
  File "/home/rotation3/anaconda3/envs/torch/lib/python3.7/site-packages/torch/serialization.py", line 422, in save
    with _open_zipfile_writer(f) as opened_zipfile:
  File "/home/rotation3/anaconda3/envs/torch/lib/python3.7/site-packages/torch/serialization.py", line 309, in _open_zipfile_writer
    return container(name_or_buffer)
  File "/home/rotation3/anaconda3/envs/torch/lib/python3.7/site-packages/torch/serialization.py", line 287, in __init__
    super(_open_zipfile_writer_file, self).__init__(torch._C.PyTorchFileWriter(str(name)))
RuntimeError: Parent directory model/checkpoint/pt_0117 does not exist.
